sale_price,created_at,category,gender
1.950000047683716,2025-10-05 14:26:50.000000 UTC,Socks & Hosiery,F
1.950000047683716,2025-09-14 07:43:29.000000 UTC,Socks & Hosiery,F
1.950000047683716,2025-01-18 08:18:55.000000 UTC,Socks & Hosiery,F
1.950000047683716,2023-12-09 03:20:35.000000 UTC,Socks & Hosiery,F
1.950000047683716,2023-10-30 22:38:21.000000 UTC,Active,F
1.950000047683716,2025-08-03 04:06:25.000000 UTC,Socks & Hosiery,F
1.950000047683716,2022-05-18 10:17:08.000000 UTC,Socks & Hosiery,F
1.950000047683716,2025-05-04 16:15:16.000000 UTC,Active,F
1.950000047683716,2026-02-16 18:15:14.000000 UTC,Socks & Hosiery,F
1.9800000190734863,2022-09-23 20:18:04.000000 UTC,Maternity,F
2.5,2025-09-22 18:04:18.000000 UTC,Accessories,F
2.5,2023-11-10 11:06:20.000000 UTC,Accessories,F
2.5,2024-11-21 06:50:56.000000 UTC,Accessories,F
2.5,2022-02-04 06:04:38.000000 UTC,Accessories,F
2.5,2026-02-23 03:24:15.000000 UTC,Accessories,F
2.5,2022-07-06 09:42:15.000000 UTC,Accessories,F
2.5,2024-09-02 06:57:27.000000 UTC,Accessories,F
2.5899999141693115,2025-07-07 12:39:15.000000 UTC,Accessories,M
2.5899999141693115,2024-08-02 10:33:42.000000 UTC,Accessories,M
2.5899999141693115,2023-10-20 03:59:56.000000 UTC,Accessories,M
2.5899999141693115,2019-11-11 02:41:40.000000 UTC,Accessories,M
2.5899999141693115,2026-01-19 08:57:50.000000 UTC,Accessories,M
2.5899999141693115,2024-02-21 10:48:36.000000 UTC,Accessories,M
2.6700000762939453,2025-01-29 11:44:17.000000 UTC,Plus,F
2.6700000762939453,2025-01-29 00:05:22.000000 UTC,Plus,F
2.6700000762939453,2024-08-19 08:36:09.000000 UTC,Accessories,F
2.6700000762939453,2025-04-16 16:09:45.000000 UTC,Plus,F
2.6700000762939453,2025-11-27 23:53:00.000000 UTC,Plus,F
2.6700000762939453,2025-04-24 03:39:10.000000 UTC,Accessories,F
2.6700000762939453,2024-09-04 14:04:57.000000 UTC,Plus,F
2.6700000762939453,2022-06-15 08:56:45.000000 UTC,Plus,F
2.6700000762939453,2024-10-22 10:46:07.000000 UTC,Plus,F
2.6700000762939453,2023-07-31 06:38:21.000000 UTC,Accessories,F
2.6700000762939453,2023-02-24 18:06:42.000000 UTC,Accessories,F
2.7799999713897705,2023-08-27 22:34:38.000000 UTC,Accessories,M
2.7799999713897705,2026-01-22 01:05:22.000000 UTC,Accessories,M
2.7799999713897705,2024-07-09 23:27:51.000000 UTC,Accessories,M
2.7799999713897705,2021-12-13 14:46:45.000000 UTC,Accessories,M
2.7799999713897705,2025-06-19 08:35:30.000000 UTC,Accessories,M
2.7799999713897705,2025-05-29 12:33:13.000000 UTC,Accessories,M
2.7799999713897705,2023-07-15 07:05:07.000000 UTC,Accessories,M
2.7799999713897705,2023-05-23 15:45:27.000000 UTC,Accessories,M
2.7799999713897705,2025-02-27 23:45:06.000000 UTC,Accessories,M
2.7799999713897705,2025-12-14 07:42:08.000000 UTC,Accessories,M
2.7999999523162842,2022-03-02 23:38:50.000000 UTC,Accessories,M
2.7999999523162842,2025-06-25 07:23:35.000000 UTC,Accessories,M
2.7999999523162842,2025-06-24 00:45:47.000000 UTC,Accessories,M
2.7999999523162842,2026-02-10 01:46:07.000000 UTC,Accessories,M
2.7999999523162842,2021-11-09 16:23:37.000000 UTC,Accessories,M
2.7999999523162842,2023-06-30 17:06:30.000000 UTC,Accessories,M
2.9500000476837158,2026-02-13 20:49:13.000000 UTC,Accessories,F
2.9500000476837158,2021-08-27 22:11:54.000000 UTC,Accessories,M
2.9500000476837158,2025-12-25 07:02:00.000000 UTC,Accessories,M
2.9500000476837158,2025-11-22 08:02:46.000000 UTC,Plus,F
2.9500000476837158,2025-08-20 03:04:51.000000 UTC,Accessories,M
2.9500000476837158,2022-12-12 02:11:20.000000 UTC,Accessories,F
2.9500000476837158,2021-08-13 00:54:28.000000 UTC,Socks & Hosiery,F
2.9500000476837158,2024-10-30 11:52:37.000000 UTC,Plus,F
2.9500000476837158,2021-12-15 18:35:18.000000 UTC,Plus,F
2.9500000476837158,2023-09-10 10:55:20.000000 UTC,Accessories,F
2.9500000476837158,2025-06-23 13:35:59.000000 UTC,Plus,F
2.9500000476837158,2021-10-10 00:24:03.000000 UTC,Accessories,M
2.9500000476837158,2024-07-25 16:17:45.000000 UTC,Accessories,M
2.9500000476837158,2021-12-13 13:59:01.000000 UTC,Accessories,M
2.9500000476837158,2025-01-13 17:46:07.000000 UTC,Accessories,M
2.9500000476837158,2024-07-23 14:27:32.000000 UTC,Plus,F
2.9500000476837158,2026-03-02 23:48:39.000000 UTC,Accessories,F
2.9500000476837158,2025-06-16 17:46:48.000000 UTC,Accessories,F
2.9500000476837158,2025-04-12 00:41:21.000000 UTC,Accessories,M
2.9500000476837158,2025-04-30 06:09:39.000000 UTC,Accessories,M
2.9500000476837158,2024-05-19 17:14:43.000000 UTC,Accessories,M
2.9500000476837158,2023-06-13 13:09:14.000000 UTC,Accessories,F
2.9500000476837158,2026-02-03 22:37:44.000000 UTC,Accessories,M
2.9500000476837158,2025-11-28 10:35:17.000000 UTC,Accessories,M
2.9500000476837158,2025-11-10 18:19:47.000000 UTC,Accessories,M
2.9500000476837158,2025-10-17 09:09:51.000000 UTC,Plus,F
2.9500000476837158,2025-10-06 01:56:31.000000 UTC,Accessories,M
2.9500000476837158,2022-09-11 21:33:10.000000 UTC,Socks & Hosiery,F
2.9500000476837158,2026-02-27 16:33:27.000000 UTC,Accessories,M
2.9500000476837158,2023-11-16 09:19:17.000000 UTC,Accessories,F
2.9500000476837158,2021-08-18 01:57:52.000000 UTC,Plus,F
2.9500000476837158,2024-02-14 09:59:04.000000 UTC,Accessories,F
2.9500000476837158,2020-02-10 16:31:11.000000 UTC,Plus,F
2.9500000476837158,2022-04-07 12:47:58.000000 UTC,Accessories,M
2.9500000476837158,2023-08-08 03:28:21.000000 UTC,Accessories,F
2.9500000476837158,2025-05-27 08:51:18.000000 UTC,Accessories,M
2.9500000476837158,2024-05-04 01:35:40.000000 UTC,Accessories,M
2.9500000476837158,2021-09-06 14:06:02.000000 UTC,Accessories,F
2.9500000476837158,2024-08-25 12:14:22.000000 UTC,Accessories,M
2.9500000476837158,2025-09-08 07:18:08.000000 UTC,Accessories,F
2.9500000476837158,2026-02-03 18:23:58.000000 UTC,Accessories,M
2.9500000476837158,2022-11-08 05:22:08.000000 UTC,Accessories,M
2.9500000476837158,2026-03-03 15:54:06.000000 UTC,Accessories,M
2.9500000476837158,2024-12-08 03:18:35.000000 UTC,Accessories,M
2.9500000476837158,2020-09-08 02:32:46.000000 UTC,Accessories,M
2.9500000476837158,2025-11-14 20:16:30.000000 UTC,Accessories,M
2.9500000476837158,2025-05-15 20:54:51.000000 UTC,Plus,F
2.9500000476837158,2021-02-03 01:43:51.000000 UTC,Plus,F
2.9500000476837158,2023-02-23 17:08:06.000000 UTC,Accessories,M
2.9500000476837158,2025-08-24 11:50:29.000000 UTC,Plus,F
2.9500000476837158,2021-05-24 15:46:42.000000 UTC,Accessories,M
2.9500000476837158,2021-04-08 22:10:00.000000 UTC,Accessories,M
2.9500000476837158,2024-08-13 17:16:23.000000 UTC,Plus,F
2.9500000476837158,2025-08-30 08:29:27.000000 UTC,Accessories,M
2.9500000476837158,2025-01-24 01:24:42.000000 UTC,Accessories,M
2.9500000476837158,2022-11-05 06:58:48.000000 UTC,Accessories,M
2.9500000476837158,2024-03-13 23:50:00.000000 UTC,Plus,F
2.9500000476837158,2024-02-06 23:52:19.000000 UTC,Accessories,M
2.9500000476837158,2022-05-05 05:28:48.000000 UTC,Socks & Hosiery,F
2.9500000476837158,2022-08-22 16:56:29.000000 UTC,Plus,F
2.9500000476837158,2022-07-08 04:55:38.000000 UTC,Accessories,M
2.9500000476837158,2025-11-28 08:25:28.000000 UTC,Accessories,M
2.9500000476837158,2020-02-12 10:51:32.000000 UTC,Accessories,M
2.9500000476837158,2024-11-14 21:46:35.000000 UTC,Accessories,M
2.9500000476837158,2021-09-01 14:43:50.000000 UTC,Accessories,F
2.9500000476837158,2025-02-26 15:26:39.000000 UTC,Accessories,M
2.9500000476837158,2023-02-25 11:06:25.000000 UTC,Accessories,M
2.9500000476837158,2024-12-31 18:30:37.000000 UTC,Accessories,F
2.9500000476837158,2025-11-15 23:49:38.000000 UTC,Accessories,M
2.9500000476837158,2024-08-16 12:57:24.000000 UTC,Plus,F
2.9500000476837158,2025-06-05 12:04:41.000000 UTC,Accessories,M
2.9500000476837158,2019-12-18 23:47:54.000000 UTC,Accessories,M
2.9500000476837158,2025-07-11 07:28:31.000000 UTC,Accessories,M
2.9500000476837158,2022-08-21 02:27:39.000000 UTC,Plus,F
2.9500000476837158,2025-07-25 18:10:36.000000 UTC,Accessories,M
2.9500000476837158,2025-08-20 18:57:28.000000 UTC,Accessories,M
2.9900000095367432,2021-06-16 21:27:30.000000 UTC,Intimates,F
2.9900000095367432,2025-09-02 15:30:21.000000 UTC,Plus,F
2.9900000095367432,2025-07-02 15:34:56.000000 UTC,Intimates,F
2.9900000095367432,2023-08-12 14:28:04.000000 UTC,Intimates,F
2.9900000095367432,2025-02-13 11:20:59.000000 UTC,Intimates,F
2.9900000095367432,2024-09-01 09:50:04.000000 UTC,Plus,F
2.9900000095367432,2021-05-22 23:37:31.000000 UTC,Socks,M
2.9900000095367432,2026-02-09 00:28:14.000000 UTC,Intimates,F
2.9900000095367432,2025-03-16 15:07:30.000000 UTC,Intimates,F
2.9900000095367432,2025-04-18 18:20:04.000000 UTC,Intimates,F
2.9900000095367432,2025-03-02 09:24:29.000000 UTC,Socks,M
2.9900000095367432,2024-03-14 11:03:42.000000 UTC,Accessories,M
2.9900000095367432,2023-07-03 16:25:58.000000 UTC,Accessories,M
2.9900000095367432,2025-08-24 18:18:02.000000 UTC,Intimates,F
2.9900000095367432,2024-05-16 07:07:11.000000 UTC,Intimates,F
2.9900000095367432,2026-02-28 21:28:13.000000 UTC,Socks,M
2.9900000095367432,2025-11-10 18:05:07.000000 UTC,Accessories,M
2.9900000095367432,2023-04-24 08:19:08.000000 UTC,Intimates,F
2.9900000095367432,2025-01-22 04:54:43.000000 UTC,Plus,F
2.9900000095367432,2024-10-11 16:27:19.000000 UTC,Intimates,F
2.9900000095367432,2026-03-03 05:43:10.000000 UTC,Socks,M
2.9900000095367432,2022-11-06 17:31:41.000000 UTC,Intimates,F
2.9900000095367432,2022-01-04 15:53:29.000000 UTC,Plus,F
2.9900000095367432,2022-10-05 13:17:54.000000 UTC,Socks,M
2.9900000095367432,2025-08-27 18:25:24.000000 UTC,Intimates,F
2.9900000095367432,2025-12-01 17:36:27.000000 UTC,Intimates,F
2.9900000095367432,2024-05-04 01:01:58.000000 UTC,Sleep & Lounge,F
2.9900000095367432,2025-02-28 06:05:32.000000 UTC,Intimates,F
2.9900000095367432,2023-04-29 08:24:41.000000 UTC,Intimates,F
2.9900000095367432,2024-07-10 19:23:47.000000 UTC,Intimates,F
2.9900000095367432,2022-05-14 05:54:38.000000 UTC,Intimates,F
2.9900000095367432,2024-10-12 07:54:25.000000 UTC,Intimates,F
2.9900000095367432,2025-05-08 16:22:02.000000 UTC,Sleep & Lounge,F
2.9900000095367432,2022-01-09 07:24:31.000000 UTC,Socks,M
2.9900000095367432,2023-10-06 06:43:33.000000 UTC,Socks,M
2.9900000095367432,2026-02-14 20:57:02.000000 UTC,Intimates,F
2.9900000095367432,2024-04-02 20:58:41.000000 UTC,Intimates,F
2.9900000095367432,2024-05-24 14:25:27.000000 UTC,Intimates,F
2.9900000095367432,2023-06-27 09:17:43.000000 UTC,Plus,F
2.9900000095367432,2025-07-06 14:17:17.000000 UTC,Intimates,F
2.9900000095367432,2024-09-08 10:13:18.000000 UTC,Plus,F
2.9900000095367432,2024-07-14 23:48:34.000000 UTC,Plus,F
2.9900000095367432,2023-12-09 02:39:56.000000 UTC,Accessories,M
2.9900000095367432,2024-01-22 13:28:37.000000 UTC,Intimates,F
2.9900000095367432,2025-07-28 18:45:28.000000 UTC,Sleep & Lounge,F
2.9900000095367432,2024-10-11 05:04:22.000000 UTC,Intimates,F
2.9900000095367432,2026-02-20 10:11:23.000000 UTC,Socks,M
2.9900000095367432,2026-01-07 16:52:51.000000 UTC,Accessories,M
2.9900000095367432,2024-08-31 21:06:17.000000 UTC,Plus,F
2.9900000095367432,2023-01-12 06:08:34.000000 UTC,Plus,F
2.9900000095367432,2025-12-15 05:01:03.000000 UTC,Socks,M
2.9900000095367432,2025-06-16 22:15:40.000000 UTC,Plus,F
2.9900000095367432,2020-09-27 10:42:22.000000 UTC,Intimates,F
2.9900000095367432,2023-10-20 14:09:59.000000 UTC,Accessories,M
2.9900000095367432,2024-06-09 17:19:40.000000 UTC,Intimates,F
3.0,2025-05-30 17:17:10.000000 UTC,Accessories,M
3.0,2025-01-11 10:02:08.000000 UTC,Accessories,M
3.0,2025-10-25 00:54:13.000000 UTC,Accessories,M
3.0,2025-04-08 01:01:01.000000 UTC,Accessories,M
3.0,2023-08-27 21:25:55.000000 UTC,Accessories,M
3.0,2024-06-19 02:12:45.000000 UTC,Accessories,M
3.0,2021-03-10 11:11:21.000000 UTC,Accessories,M
3.0,2024-02-25 14:20:36.000000 UTC,Accessories,M
3.0,2024-07-13 06:43:52.000000 UTC,Accessories,M
3.0,2025-09-24 02:40:48.000000 UTC,Accessories,M
3.0899999141693115,2025-08-10 11:49:37.000000 UTC,Accessories,M
3.0899999141693115,2026-02-22 08:40:52.000000 UTC,Accessories,M
3.0899999141693115,2021-06-10 08:14:57.000000 UTC,Accessories,M
3.0899999141693115,2025-02-08 09:48:19.000000 UTC,Accessories,M
3.0899999141693115,2024-11-25 04:53:28.000000 UTC,Accessories,M
3.0899999141693115,2020-11-05 06:24:19.000000 UTC,Accessories,M
3.0899999141693115,2025-11-01 15:50:36.000000 UTC,Accessories,M
3.0899999141693115,2025-03-13 09:42:00.000000 UTC,Accessories,M
3.0899999141693115,2023-06-14 22:44:11.000000 UTC,Accessories,M
3.0899999141693115,2025-10-22 22:15:44.000000 UTC,Accessories,M
3.1099998950958248,2025-04-08 12:05:56.000000 UTC,Tops & Tees,F
3.1099998950958248,2024-12-22 00:53:34.000000 UTC,Tops & Tees,F
3.1099998950958248,2025-04-13 23:51:24.000000 UTC,Tops & Tees,F
3.1099998950958248,2023-06-10 03:33:42.000000 UTC,Tops & Tees,F
3.1099998950958248,2022-09-19 09:26:47.000000 UTC,Tops & Tees,F
3.1099998950958248,2022-02-16 07:11:29.000000 UTC,Tops & Tees,F
3.1099998950958248,2025-05-30 17:45:44.000000 UTC,Tops & Tees,F
3.1700000762939453,2023-01-24 01:41:05.000000 UTC,Plus,F
3.1700000762939453,2024-12-25 22:08:04.000000 UTC,Plus,F
3.1700000762939453,2025-09-10 01:02:24.000000 UTC,Accessories,F
3.1700000762939453,2025-05-16 15:39:39.000000 UTC,Plus,F
3.1700000762939453,2021-03-15 12:38:43.000000 UTC,Accessories,F
3.1700000762939453,2023-06-07 07:25:55.000000 UTC,Plus,F
3.1700000762939453,2022-12-07 07:15:28.000000 UTC,Accessories,F
3.1700000762939453,2024-09-27 13:16:58.000000 UTC,Plus,F
3.1700000762939453,2021-07-26 23:13:18.000000 UTC,Plus,F
3.1700000762939453,2020-04-09 16:04:24.000000 UTC,Accessories,F
3.1700000762939453,2025-02-16 07:30:19.000000 UTC,Plus,F
3.2000000476837158,2026-02-13 21:47:08.000000 UTC,Socks & Hosiery,F
3.2000000476837158,2024-06-02 10:19:45.000000 UTC,Socks & Hosiery,F
3.2000000476837158,2024-11-24 19:47:33.000000 UTC,Socks & Hosiery,F
3.25,2025-05-22 15:46:49.000000 UTC,Accessories,M
3.25,2023-02-15 15:14:18.000000 UTC,Accessories,M
3.25,2024-02-27 05:38:19.000000 UTC,Accessories,M
3.25,2025-07-29 06:35:16.000000 UTC,Accessories,M
3.25,2022-08-28 10:14:28.000000 UTC,Accessories,M
3.2799999713897705,2026-02-08 08:16:22.000000 UTC,Intimates,F
3.2799999713897705,2022-04-09 06:44:54.000000 UTC,Intimates,F
3.2799999713897705,2023-05-13 09:09:43.000000 UTC,Intimates,F
3.2799999713897705,2024-04-05 20:42:23.000000 UTC,Intimates,F
3.2799999713897705,2024-12-09 09:22:44.000000 UTC,Intimates,F
3.2799999713897705,2026-01-03 13:37:07.000000 UTC,Intimates,F
3.2799999713897705,2024-05-04 09:36:50.000000 UTC,Intimates,F
3.2799999713897705,2024-06-12 12:31:48.000000 UTC,Intimates,F
3.2799999713897705,2025-11-26 17:47:16.000000 UTC,Intimates,F
3.2799999713897705,2026-01-13 22:26:17.000000 UTC,Intimates,F
3.2799999713897705,2025-04-21 17:17:02.000000 UTC,Intimates,F
3.2799999713897705,2024-09-30 12:05:14.000000 UTC,Intimates,F
3.2799999713897705,2024-09-12 08:52:28.000000 UTC,Intimates,F
3.2799999713897705,2025-02-19 12:11:50.000000 UTC,Intimates,F
3.2799999713897705,2024-10-23 09:24:04.000000 UTC,Intimates,F
3.2899999618530278,2026-03-02 06:50:00.000000 UTC,Accessories,M
3.2899999618530278,2023-05-21 07:49:51.000000 UTC,Accessories,M
3.2899999618530278,2019-05-20 06:30:05.000000 UTC,Accessories,M
3.2899999618530278,2022-12-18 21:12:57.000000 UTC,Accessories,M
3.2899999618530278,2025-10-08 09:50:44.000000 UTC,Accessories,M
3.2899999618530278,2020-09-29 01:31:34.000000 UTC,Accessories,M
3.2899999618530278,2024-06-10 20:11:09.000000 UTC,Accessories,M
3.2899999618530278,2025-08-15 10:58:49.000000 UTC,Accessories,M
3.2899999618530278,2025-10-10 16:00:26.000000 UTC,Accessories,M
3.2899999618530278,2024-02-03 03:34:42.000000 UTC,Accessories,M
3.2899999618530278,2024-08-20 01:10:28.000000 UTC,Accessories,M
3.2899999618530278,2020-03-18 03:37:40.000000 UTC,Accessories,M
3.2899999618530278,2026-01-09 14:34:56.000000 UTC,Accessories,M
3.2899999618530278,2022-09-05 10:30:33.000000 UTC,Accessories,M
3.2899999618530278,2023-04-24 10:58:12.000000 UTC,Accessories,M
3.2899999618530278,2023-08-16 17:56:30.000000 UTC,Accessories,M
3.369999885559082,2026-01-15 02:42:18.000000 UTC,Intimates,F
3.369999885559082,2023-02-02 20:06:50.000000 UTC,Intimates,F
3.369999885559082,2025-07-18 19:01:02.000000 UTC,Intimates,F
3.369999885559082,2026-02-28 17:26:28.548557 UTC,Intimates,F
3.3900001049041748,2021-06-03 07:42:46.000000 UTC,Socks & Hosiery,F
3.3900001049041748,2025-09-03 22:09:32.000000 UTC,Intimates,F
3.3900001049041748,2026-02-16 07:36:38.000000 UTC,Socks & Hosiery,F
3.3900001049041748,2024-11-03 18:42:04.000000 UTC,Intimates,F
3.3900001049041748,2025-06-14 09:32:47.000000 UTC,Socks & Hosiery,F
3.3900001049041748,2022-09-03 20:57:23.000000 UTC,Socks & Hosiery,F
3.3900001049041748,2026-01-21 22:17:53.000000 UTC,Intimates,F
3.3900001049041748,2024-09-08 18:28:05.000000 UTC,Intimates,F
3.3900001049041748,2022-08-11 04:03:20.000000 UTC,Socks & Hosiery,F
3.4000000953674321,2025-02-26 08:23:30.000000 UTC,Plus,F
3.4000000953674321,2022-05-25 08:31:59.000000 UTC,Plus,F
3.4000000953674321,2023-04-20 12:57:57.000000 UTC,Accessories,F
3.4000000953674321,2024-02-11 09:46:58.000000 UTC,Plus,F
3.4000000953674321,2023-04-18 02:29:36.000000 UTC,Plus,F
3.4000000953674321,2025-11-15 08:45:19.000000 UTC,Accessories,F
3.4000000953674321,2025-12-04 18:58:34.000000 UTC,Accessories,F
3.4000000953674321,2022-12-04 02:04:56.000000 UTC,Plus,F
3.4600000381469727,2026-01-19 21:46:09.000000 UTC,Accessories,M
3.4600000381469727,2026-02-23 21:11:05.000000 UTC,Accessories,M
3.4600000381469727,2020-11-01 01:42:39.000000 UTC,Accessories,M
3.4600000381469727,2024-11-03 07:18:47.000000 UTC,Accessories,M
3.4600000381469727,2026-03-06 16:38:24.789265 UTC,Accessories,M
3.4600000381469727,2024-09-12 16:51:38.000000 UTC,Accessories,M
3.4600000381469727,2022-10-29 20:47:50.000000 UTC,Accessories,M
3.4800000190734863,2025-07-10 09:48:47.000000 UTC,Accessories,M
3.4800000190734863,2024-11-20 09:03:05.000000 UTC,Accessories,M
3.4800000190734863,2021-04-07 05:48:30.000000 UTC,Accessories,M
3.4800000190734863,2019-11-25 18:46:55.000000 UTC,Accessories,M
3.4800000190734863,2025-11-22 09:51:38.000000 UTC,Accessories,M
3.5,2024-12-10 10:14:08.000000 UTC,Accessories,M
3.5,2022-01-01 15:06:29.000000 UTC,Accessories,M
3.5,2021-11-08 14:48:25.000000 UTC,Plus,F
3.5,2023-10-29 18:52:12.000000 UTC,Accessories,F
3.5,2020-03-28 17:36:19.000000 UTC,Accessories,M
3.5,2024-05-15 20:12:49.000000 UTC,Accessories,M
3.5,2025-10-25 21:50:28.000000 UTC,Accessories,F
3.5,2025-12-16 03:59:08.000000 UTC,Accessories,M
3.5,2023-03-06 16:07:41.000000 UTC,Accessories,M
3.5,2025-07-17 18:51:23.000000 UTC,Accessories,F
3.5,2025-09-11 21:22:56.000000 UTC,Plus,F
3.5,2023-02-20 08:49:26.000000 UTC,Plus,F
3.5,2024-04-10 00:27:01.000000 UTC,Accessories,F
3.5,2022-01-09 09:38:28.000000 UTC,Plus,F
3.5,2026-02-21 07:05:44.000000 UTC,Plus,F
3.5,2023-03-18 09:41:19.000000 UTC,Accessories,F
3.5,2021-10-25 09:33:55.000000 UTC,Accessories,M
3.5,2026-03-04 10:56:19.481064 UTC,Accessories,F
3.5,2025-06-02 07:42:38.000000 UTC,Accessories,F
3.5,2025-08-22 19:06:28.000000 UTC,Plus,F
3.5,2025-03-13 17:55:27.000000 UTC,Plus,F
3.5,2025-08-31 07:12:01.000000 UTC,Accessories,F
3.5,2023-09-10 23:13:59.000000 UTC,Plus,F
3.5,2024-11-16 20:14:23.000000 UTC,Plus,F
3.5,2025-08-30 03:21:53.000000 UTC,Accessories,F
3.5,2025-04-03 21:37:54.000000 UTC,Accessories,F
3.5,2020-08-01 17:24:21.000000 UTC,Plus,F
3.5,2023-10-21 04:40:17.000000 UTC,Accessories,F
3.5,2023-09-01 15:37:58.000000 UTC,Plus,F
3.5,2024-08-05 06:26:18.000000 UTC,Accessories,M
3.5,2024-10-17 13:21:02.000000 UTC,Accessories,F
3.5,2023-08-08 00:43:42.000000 UTC,Plus,F
3.5,2024-05-24 05:32:53.000000 UTC,Accessories,M
3.5,2023-07-07 02:42:41.000000 UTC,Accessories,F
3.5,2023-07-29 03:46:31.000000 UTC,Plus,F
3.5,2025-12-31 00:15:11.000000 UTC,Accessories,M
3.5999999046325684,2023-09-20 10:03:13.000000 UTC,Socks,M
3.5999999046325684,2025-06-28 20:23:44.000000 UTC,Socks,M
3.5999999046325684,2023-06-03 09:18:45.000000 UTC,Socks,M
3.5999999046325684,2026-03-03 09:36:34.623935 UTC,Socks,M
3.5999999046325684,2024-12-02 09:44:30.000000 UTC,Socks,M
3.6700000762939449,2025-10-05 03:45:28.000000 UTC,Intimates,F
